Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J1,USB_C_Receptacle_PowerOnly_6P,USB_C_Plug_ShenzhenJingTuoJin_918-118A2021Y40002_Vertical,0.0,-0.0,0.0,top
J2,USB_C_Receptacle_PowerOnly_6P,USB_C_Plug_ShenzhenJingTuoJin_918-118A2021Y40002_Vertical,7.6,-0.0,0.0,top
